beautiful paintings in the gallery, 0, false, 1
beautiful paintings in the gallery, 165, false, 1
210478.728073333, 210480.395091458, 16.0375003814697, 4.0
210480.678197625, 210481.145190875, 8.03500080108643, 4.0
210481.444876042, 210482.128675, 14.0574989318848, 4.0
210482.361595708, 210483.995377875, 15.0475006103516, 4.0
210484.195185125, 210484.728759083, 9.02500057220459, 4.0
210484.911738083, 210485.6788385, 18.1824989318848, 4.0
210485.878822583, 210486.545535375, 24.1224994659424, 4.0
no kissing in the library, 30, false, 53
210488.79564775, 210489.529019708, 13.3975009918213, 4.0
210489.778821958, 210490.395697833, 14.0574989318848, 4.0
210491.162465917, 210491.279070917, -5.0, 4.0
210491.345841917, 210491.444555333, -5.0, 4.0
210492.029208958, 210492.662441708, 7.21000003814697, 4.0
210492.945611917, 210493.479472667, 7.12750053405762, 4.0
210493.645671667, 210494.296052542, 18.0174999237061, 4.0
210494.512366958, 210495.062887958, 18.1000003814697, 4.0
210495.262474292, 210495.662850292, 8.03500080108643, 4.0
210495.879244417, 210496.44621525, 13.0675010681152, 4.0
210496.679258958, 210497.079557583, 5.39499950408936, 4.0
210498.361619042, 210498.462975708, -5.0, 4.0
210498.52968375, 210498.629710667, -5.0, 4.0
210498.696349875, 210498.779754583, -5.0, 4.0
210498.846316125, 210498.944994458, -5.0, 4.0
210498.99625475, 210499.095176625, -5.0, 4.0
210499.179578958, 210499.261693875, -5.0, 4.0
210499.696245833, 210499.778403583, -5.0, 4.0
210500.446508542, 210501.096542583, 9.19000053405762, 4.0
210501.379493083, 210501.86322175, 13.0675010681152, 4.0
210502.496677042, 210503.513354708, 17.1925010681152, 4.0
210503.746408917, 210504.213246875, 10.0975008010864, 4.0
210504.46302925, 210504.813345917, 3.00250053405762, 4.0
210505.646774667, 210506.263665292, 10.0150003433228, 4.0
210506.496489375, 210507.230213542, 9.10750007629395, 4.0
210507.496542167, 210507.930369458, 4.07499980926514, 4.0
210508.280045875, 210509.0135815, 17.1100006103516, 4.0
210509.280204958, 210509.680338542, -0.957499980926514, 4.0
210509.896820125, 210510.713462417, 15.1300010681152, 4.0
210510.963547833, 210511.613816542, 22.0599994659424, 4.0
the sun rises in the east, 29, false, 54
210513.564013458, 210514.23071425, 19.0075016021729, 4.0
210514.48073375, 210514.8641055, 8.19999980926514, 4.0
210515.047021708, 210515.364100125, 6.05500030517578, 4.0
210516.26416225, 210517.09756175, 17.0275001525879, 4.0
210517.313939042, 210517.980899708, 18.1000003814697, 4.0
210518.297260417, 210518.914403958, 13.0675010681152, 4.0
210519.614242375, 210519.746437958, -5.0, 4.0
210519.797784792, 210519.913162208, -5.0, 4.0
210519.98133925, 210520.081196083, -5.0, 4.0
210520.564429125, 210521.381121, 17.0275001525879, 4.0
210521.664187542, 210522.114519208, 10.0150003433228, 4.0
210522.364194833, 210523.031297625, 16.2024993896484, 4.0
210523.314206375, 210523.747971667, 4.07499980926514, 4.0
210524.030955708, 210524.664603625, 19.0075016021729, 4.0
210525.631338125, 210525.731310958, -5.0, 4.0
210525.848439333, 210525.914878125, -5.0, 4.0
210526.298081958, 210526.414578458, -5.0, 4.0
210527.08159, 210527.514870083, 8.11750030517578, 4.0
210527.714483042, 210528.614939667, 13.2325000762939, 4.0
210529.331678375, 210530.13166675, 17.1100006103516, 4.0
210530.34810175, 210530.748137542, 8.19999980926514, 4.0
210530.981430125, 210531.315106167, 4.15750026702881, 4.0
210532.048564583, 210533.498637167, 5.14750003814697, 4.0
210533.814968708, 210534.482090417, 2.34249973297119, 4.0
210534.798541667, 210535.498797833, 16.3674983978271, 4.0
210535.765090833, 210536.398716708, 17.0275001525879, 4.0
210536.982225292, 210537.097477375, -5.0, 4.0
210537.165476667, 210537.265695625, -5.0, 4.0
210537.865465125, 210538.180907667, -5.0, 4.0
with each step forward, 20, false, 55
210540.315692333, 210541.432385292, 24.2049999237061, 4.0
210541.715764167, 210542.249113708, 8.19999980926514, 4.0
210542.482620542, 210543.232685375, 18.0174999237061, 4.0
210543.515882958, 210544.032637417, 5.39499950408936, 4.0
210544.815875792, 210544.93261275, -5.0, 4.0
210545.599505458, 210545.916040208, 1.1875, 4.0
210546.199375792, 210546.482812333, 2.01250028610229, 4.0
210546.816066083, 210547.199482208, 3.00250053405762, 4.0
210547.466143167, 210548.016292417, 6.22000026702881, 4.0
210548.849580958, 210549.516259, 18.0174999237061, 4.0
210549.699303875, 210550.449742708, 19.5850009918213, 4.0
210550.749393375, 210551.133136167, 5.23000049591064, 4.0
210551.349416708, 210552.016440208, 16.1199989318848, 4.0
210552.783166667, 210553.516501208, 6.13749980926514, 4.0
210553.782913833, 210554.333326792, 14.0574989318848, 4.0
210554.582972292, 210555.549880458, 19.2550010681152, 4.0
210555.949696292, 210556.749875917, 22.0599994659424, 4.0
210557.099964167, 210557.45014175, 0.115000247955322, 4.0
210557.699914708, 210558.783558125, 17.1100006103516, 4.0
210559.083605292, 210559.450246875, 6.05500030517578, 4.0
call for more details, 20, false, 56
210562.83383975, 210563.150543958, 3.25, 4.0
210563.383510167, 210563.617197042, 1.26999998092651, 4.0
210563.916974208, 210564.483965917, 11.0050010681152, 4.0
210564.717046833, 210565.167291667, 11.0050010681152, 4.0
210566.450767792, 210567.667423833, 5.72499942779541, 4.0
210567.950515042, 210568.51752725, 15.2950000762939, 4.0
210568.833921292, 210569.6343305, 19.1725006103516, 4.0
210570.450996917, 210571.117712042, 12.0774993896484, 4.0
210571.367377625, 210571.934969917, 14.0574989318848, 4.0
210572.251211958, 210572.8678015, 19.2550010681152, 4.0
210573.117476208, 210573.584284792, 0.775000095367432, 4.0
210574.501235708, 210574.8679195, 2.01250028610229, 4.0
210575.117816042, 210575.417921917, 5.06500053405762, 4.0
210575.701060917, 210576.418064625, 16.0375003814697, 4.0
210576.817815042, 210577.484752583, 3.16750049591064, 4.0
210578.1180875, 210579.468153, 9.02500057220459, 4.0
210579.751720375, 210580.301632792, 10.0150003433228, 4.0
210580.901518042, 210581.985139667, 17.1100006103516, 4.0
210583.268580333, 210583.484995, 100.0, 1.0
210583.050504542, 210583.75073775, -5.0, 4.0
reading week is just about here, 35, false, 57
210589.534300167, 210590.652763708, 24.3699989318848, 4.0
210590.835589583, 210591.285642083, 5.06500053405762, 4.0
210591.418741417, 210591.735688042, 4.15750026702881, 4.0
210592.019184208, 210592.5190475, 3.00250053405762, 4.0
210592.835731583, 210593.71928025, 7.04500007629395, 4.0
210593.9358485, 210595.052694875, 15.3775005340576, 4.0
210595.319297208, 210595.752675083, 4.07499980926514, 4.0
210597.769440708, 210597.95286675, 100.0, 1.0
210597.769440708, 210599.652990208, 16.2849998474121, 4.0
210599.9693815, 210600.719668125, 3.16750049591064, 4.0
210601.002714375, 210601.352901542, 0.197499752044678, 4.0
210601.63609475, 210602.203139417, 3.00250053405762, 4.0
210602.569782958, 210603.153354667, 6.05500030517578, 4.0
210603.369815917, 210604.103691, 11.0050010681152, 4.0
210604.403275, 210604.853324417, 6.30249977111816, 4.0
210605.669936667, 210606.670066458, 20.2449989318848, 4.0
210606.903522417, 210607.386767542, 4.07499980926514, 4.0
210607.653176875, 210608.020158583, 4.32250022888184, 4.0
210608.386922167, 210611.186991, 9.4375, 4.0
210612.02049975, 210613.170514333, 11.0874996185303, 4.0
210613.420191, 210614.0871995, 17.1925010681152, 4.0
210615.037267917, 210615.637207625, 7.04500007629395, 4.0
210616.037269, 210616.837378583, 21.2350006103516, 4.0
210617.20424625, 210618.104320208, 18.2649993896484, 4.0
210618.303845667, 210618.954141667, 19.0075016021729, 4.0
210620.004264042, 210620.320893042, 2.01250028610229, 4.0
210620.520562917, 210622.021001833, 3.33249950408936, 4.0
210622.571070333, 210623.337740833, 14.3049983978271, 4.0
210623.637560958, 210624.254615833, 20.3274993896484, 4.0
210624.587745292, 210625.187890167, 21.1525001525879, 4.0
210626.088182792, 210626.971418667, 5.55999946594238, 4.0
210627.254424833, 210627.821675125, 5.06500053405762, 4.0
210628.187802292, 210629.154606708, 15.0475006103516, 4.0
210629.604616042, 210630.054618417, 4.07499980926514, 4.0
210630.821559708, 210630.903770542, -5.0, 4.0
very reluctant to enter, 21, false, 58
210632.738246167, 210633.655206542, 20.2449989318848, 4.0
210633.955174542, 210634.37179425, 3.00250053405762, 4.0
210634.671544625, 210635.33852975, 17.4400005340576, 4.0
210635.53820425, 210636.255156583, 23.0500011444092, 4.0
210637.088796667, 210638.555524083, 17.4400005340576, 4.0
210639.005422292, 210640.12234175, 5.72499942779541, 4.0
210640.522066417, 210641.122222625, 11.0050010681152, 4.0
210641.472105, 210642.739063292, 20.1625003814697, 4.0
210643.222289375, 210643.855815375, 3.16750049591064, 4.0
210644.27254925, 210645.2558575, 18.0174999237061, 4.0
210645.605847833, 210646.0058765, 0.0325002670288086, 4.0
210646.372754125, 210647.305973208, 11.0050010681152, 4.0
210647.755999208, 210649.589477375, 17.0275001525879, 4.0
210650.572965875, 210651.422962292, 19.0075016021729, 4.0
210651.723046667, 210652.556327833, 14.1399993896484, 4.0
210653.706381333, 210654.05636275, 4.07499980926514, 4.0
210654.322903458, 210655.239861833, 13.2325000762939, 4.0
210655.506189917, 210656.189738625, 20.0799999237061, 4.0
210656.606600292, 210657.139766042, 8.28250026702881, 4.0
210657.7235105, 210658.790010625, 17.0275001525879, 4.0
210659.706833875, 210659.82352525, -5.0, 4.0
