find a nearby parking spot, 124, char, 1
229740.767778333, 229742.849963042, 23.0500011444092, 4.0, questioning the wisdomof the courx
229740.767778333, 229742.849963042, 23.0500011444092, 4.0, questioning the wisdomof the courw
229743.417719583, 229743.50107975, -5.0, 4.0, questioning the wisdomof the coury
229743.584728958, 229743.64992, -5.0, 4.0, questioning the wisdomof the courv
229743.717929375, 229743.767852375, -5.0, 4.0, questioning the wisdomof the courz
229743.801296833, 229743.850055792, -5.0, 4.0, questioning the wisdomof the couru
229743.901162917, 229743.967879667, -5.0, 4.0, questioning the wisdomof the court
229744.951289833, 229745.80013025, 20.1625003814697, 4.0, questioning the wisdomof the courtu
229744.951289833, 229745.80013025, 20.1625003814697, 4.0, questioning the wisdomof the courtt
229746.434794083, 229746.50134825, -5.0, 4.0, questioning the wisdomof the courtv
229746.601361208, 229746.666708125, -5.0, 4.0, questioning the wisdomof the courts
do you like to shop on sunday, 110, char, 4
229749.585046208, 229750.100272125, 3.00250053405762, 4.0, a
229749.585046208, 229750.100272125, 3.00250053405762, 4.0, b
229750.81798875, 229750.884637417, -5.0, 4.0, 
229750.985049708, 229751.067054708, -5.0, 4.0, c
229751.151674583, 229751.217095417, -5.0, 4.0, d
229753.001933542, 229754.200884792, 16.0375003814697, 4.0, dp
229753.001933542, 229754.200884792, 16.0375003814697, 4.0, dq
229754.735228542, 229754.833956917, -5.0, 4.0, do
229755.501832083, 229758.0021615, 3.08500003814697, 4.0, doa
229755.501832083, 229758.0021615, 3.08500003814697, 4.0, dob
229758.701967042, 229758.80203325, -5.0, 4.0, do
229759.552236792, 229760.867747958, 23.0500011444092, 4.0, do x
229759.552236792, 229760.867747958, 23.0500011444092, 4.0, do w
229761.552380625, 229761.619006667, -5.0, 4.0, do y
229762.119375167, 229763.318250583, 15.2950000762939, 4.0, do yo
229762.119375167, 229763.318250583, 15.2950000762939, 4.0, do yp
229764.869311458, 229765.034559125, -0.792500019073486, 4.0, do ypa
229765.919579042, 229766.069298042, 100.0, 1.0, do yp
229765.919579042, 229766.469381583, 100.0, 1.0, do y
229767.019243625, 229767.668003292, 14.1399993896484, 4.0, do yi
229767.019243625, 229767.668003292, 14.1399993896484, 4.0, do yn
229768.202706083, 229768.284876167, -5.0, 4.0, do yo
229769.152867833, 229770.102851208, 18.1824989318848, 4.0, do yos
229769.152867833, 229770.102851208, 18.1824989318848, 4.0, do yor
229770.5696215, 229770.651673667, -5.0, 4.0, do yoq
229770.736333417, 229770.818286333, -5.0, 4.0, do yot
229770.903132, 229770.969632667, -5.0, 4.0, do yop
229771.153002583, 229771.219767, -5.0, 4.0, do you
229771.919761, 229772.069689292, 1.02250003814697, 4.0, do youa
229771.919761, 229772.069689292, 1.02250003814697, 4.0, do youb
229772.5196605, 229772.635134292, -5.0, 4.0, do you
229773.803175917, 229774.619871958, 10.1800003051758, 4.0, do you i
229773.803175917, 229774.619871958, 10.1800003051758, 4.0, do you j
229775.918728958, 229776.001968625, -5.0, 4.0, do you k
229776.103370083, 229776.186748333, -5.0, 4.0, do you h
229776.26989075, 229776.335157333, -5.0, 4.0, do you l
229777.153382375, 229778.5355925, 10.0150003433228, 4.0, do you li
229779.30358775, 229780.635814625, 9.02500057220459, 4.0, do you lii
229779.30358775, 229780.635814625, 9.02500057220459, 4.0, do you lih
229781.220287583, 229781.286925792, -5.0, 4.0, do you lij
229781.386977333, 229781.4705905, -5.0, 4.0, do you lig
229781.553822875, 229781.602376042, -5.0, 4.0, do you lik
229782.220532542, 229782.837037458, 1.02250003814697, 4.0, do you lika
229782.220532542, 229782.837037458, 1.02250003814697, 4.0, do you likb
229783.437091917, 229783.520285583, -5.0, 4.0, do you lik
229783.603856042, 229783.670512042, -5.0, 4.0, do you likc
229783.787268667, 229783.853874792, -5.0, 4.0, do you likd
229783.970482333, 229784.069371375, -5.0, 4.0, do you likand
229784.123026708, 229784.1704935, -5.0, 4.0, do you likas
229784.987309083, 229785.170404292, 100.0, 1.0, do you lik
229785.820464667, 229786.20394675, 6.05500030517578, 4.0, do you liki
229785.820464667, 229786.20394675, 6.05500030517578, 4.0, do you lika
229787.103962792, 229787.18606125, -5.0, 4.0, do you lik
229787.270868667, 229787.352804042, -5.0, 4.0, do you likf
229787.437466792, 229787.51945525, -5.0, 4.0, do you like
229788.204154375, 229788.386332875, 1.10500001907349, 4.0, do you likea
229788.204154375, 229788.386332875, 1.10500001907349, 4.0, do you likeb
229788.854094708, 229788.937384917, -5.0, 4.0, do you like
229789.637547625, 229791.404344208, 19.0900001525879, 4.0, do you like s
229789.637547625, 229791.404344208, 19.0900001525879, 4.0, do you like t
229792.53789375, 229793.719711583, 14.2224998474121, 4.0, do you like ti
229792.53789375, 229793.719711583, 14.2224998474121, 4.0, do you like tn
229794.221158, 229794.303115917, -5.0, 4.0, do you like to
229795.12130375, 229795.837941167, 1.02250003814697, 4.0, do you like toa
229795.12130375, 229795.837941167, 1.02250003814697, 4.0, do you like tob
229796.387889667, 229796.503447542, -5.0, 4.0, do you like to
229797.188265583, 229798.620240833, 18.0174999237061, 4.0, do you like to r
229797.188265583, 229798.620240833, 18.0174999237061, 4.0, do you like to s
229799.821516083, 229800.687018042, 9.02500057220459, 4.0, do you like to si
229799.821516083, 229800.687018042, 9.02500057220459, 4.0, do you like to sh
229801.571692875, 229803.737514958, 14.3049983978271, 4.0, do you like to shi
229801.571692875, 229803.737514958, 14.3049983978271, 4.0, do you like to shn
229804.205049708, 229804.288422375, -5.0, 4.0, do you like to sho
229804.77230075, 229805.737376792, 15.0475006103516, 4.0, do you like to shoo
229804.77230075, 229805.737376792, 15.0475006103516, 4.0, do you like to shop
229807.088767833, 229807.655453625, 0.0325002670288086, 4.0, do you like to shopa
229807.088767833, 229807.655453625, 0.0325002670288086, 4.0, do you like to shopb
229808.13879075, 229808.238645917, -5.0, 4.0, do you like to shop
229808.772112292, 229809.720955333, 15.1300010681152, 4.0, do you like to shop o
229810.389142375, 229811.021166958, 10.0150003433228, 4.0, do you like to shop oi
229810.389142375, 229811.021166958, 10.0150003433228, 4.0, do you like to shop oj
229811.789136125, 229811.854348542, -5.0, 4.0, do you like to shop ok
229811.955633375, 229812.005675583, -5.0, 4.0, do you like to shop oh
229812.139384667, 229812.204436542, -5.0, 4.0, do you like to shop ol
229812.239194167, 229812.30574325, -5.0, 4.0, do you like to shop og
229812.322333375, 229812.421246583, -5.0, 4.0, do you like to shop om
229812.72233325, 229812.837820833, -5.0, 4.0, do you like to shop of
229813.005633458, 229813.104370875, -5.0, 4.0, do you like to shop on
229814.089224625, 229814.322466958, -0.957499980926514, 4.0, do you like to shop ona
229814.089224625, 229814.322466958, -0.957499980926514, 4.0, do you like to shop onb
229815.272454208, 229815.35439175, -5.0, 4.0, do you like to shop on
229816.07257675, 229817.488061917, 17.0275001525879, 4.0, do you like to shop on q
229816.07257675, 229817.488061917, 17.0275001525879, 4.0, do you like to shop on r
229818.189405417, 229818.288210833, -5.0, 4.0, do you like to shop on p
229818.372844958, 229818.439638917, -5.0, 4.0, do you like to shop on s
229819.106231417, 229820.021621583, 19.0900001525879, 4.0, do you like to shop on ss
229819.106231417, 229820.021621583, 19.0900001525879, 4.0, do you like to shop on st
229820.789583958, 229820.888313583, -5.0, 4.0, do you like to shop on sr
229820.956477583, 229821.022928042, -5.0, 4.0, do you like to shop on su
229821.756416333, 229823.338423542, 13.0675010681152, 4.0, do you like to shop on sui
229821.756416333, 229823.338423542, 13.0675010681152, 4.0, do you like to shop on sum
229823.939700042, 229823.973190542, -5.0, 4.0, do you like to shop on sun
229824.556429583, 229825.306615708, 3.00250053405762, 4.0, do you like to shop on suna
229824.556429583, 229825.306615708, 3.00250053405762, 4.0, do you like to shop on sunb
229825.889910458, 229825.971930792, -5.0, 4.0, do you like to shop on sun
229826.08994625, 229826.155170083, -5.0, 4.0, do you like to shop on sunc
229826.223302875, 229826.321956542, -5.0, 4.0, do you like to shop on sund
229827.073334667, 229827.273249667, 3.25, 4.0, do you like to shop on sunda
229828.090273458, 229829.805608167, 27.1749992370605, 4.0, do you like to shop on sundaz
229828.090273458, 229829.805608167, 27.1749992370605, 4.0, do you like to shop on sunday
he underwent triple bypass surgery, 121, char, 5
229833.940840167, 229835.656104375, 7.04500007629395, 4.0, i
229833.940840167, 229835.656104375, 7.04500007629395, 4.0, g
229836.323544833, 229836.405675625, -5.0, 4.0, 
229836.473878, 229836.539361625, -5.0, 4.0, f
229836.607479, 229836.673974958, -5.0, 4.0, h
229837.32401075, 229837.840790875, 4.07499980926514, 4.0, ha
229837.32401075, 229837.840790875, 4.07499980926514, 4.0, hi
229838.50728925, 229838.589602042, -5.0, 4.0, h
229838.69062925, 229838.75609275, -5.0, 4.0, hc
229838.840799417, 229838.9561215, -5.0, 4.0, hd
229839.007399333, 229839.074111583, -5.0, 4.0, hb
229839.1074945, 229839.173038958, -5.0, 4.0, he
229840.340876375, 229840.791007708, -0.875, 4.0, hea
229840.340876375, 229840.791007708, -0.875, 4.0, heb
229841.340884792, 229841.374204208, -5.0, 4.0, he
229842.407826083, 229843.473147708, 20.2449989318848, 4.0, he u
229845.20798725, 229846.106585542, 12.0774993896484, 4.0, he ui
229845.20798725, 229846.106585542, 12.0774993896484, 4.0, he ul
229846.741176542, 229846.823350375, -5.0, 4.0, he uk
229846.908557208, 229847.006628167, -5.0, 4.0, he um
229847.074763917, 229847.173353208, -5.0, 4.0, he uj
229847.258041208, 229847.307953875, -5.0, 4.0, he un
229848.091439333, 229848.541418083, 2.09500026702881, 4.0, he una
229848.091439333, 229848.541418083, 2.09500026702881, 4.0, he unb
229849.158055417, 229849.22337625, -5.0, 4.0, he un
229849.308001458, 229849.389834083, -5.0, 4.0, he unc
229849.474571333, 229849.541461333, -5.0, 4.0, he und
229850.124833917, 229850.573533542, 4.07499980926514, 4.0, he unda
229850.124833917, 229850.573533542, 4.07499980926514, 4.0, he undi
229851.10821525, 229851.191460292, -5.0, 4.0, he und
229851.274978, 229851.373580667, -5.0, 4.0, he undc
229851.441977417, 229851.506841083, -5.0, 4.0, he undd
229851.608320125, 229851.707068958, -5.0, 4.0, he undb
229851.775082333, 229851.840312333, -5.0, 4.0, he unde
229852.558308625, 229854.173615667, 16.2024993896484, 4.0, he undep
229852.558308625, 229854.173615667, 16.2024993896484, 4.0, he undeq
229854.875140042, 229854.973849625, -5.0, 4.0, he undeo
229855.042014542, 229855.1251595, -5.0, 4.0, he under
229856.341986458, 229858.140696625, 20.1625003814697, 4.0, he underu
229856.341986458, 229858.140696625, 20.1625003814697, 4.0, he undert
229858.69196425, 229858.791952583, -0.957499980926514, 4.0, he underv
229858.875534583, 229858.957423583, -5.0, 4.0, he unders
229859.008887833, 229859.092171, -5.0, 4.0, he underw
229859.625423667, 229860.157466625, 8.19999980926514, 4.0, he underwi
229859.625423667, 229860.157466625, 8.19999980926514, 4.0, he underwh
229861.357603583, 229861.474244667, -5.0, 4.0, he underwg
229861.542409375, 229861.624287542, -5.0, 4.0, he underwf
229861.675612375, 229861.757681208, -5.0, 4.0, he underwj
229861.859067875, 229861.942238917, -5.0, 4.0, he underwe
229862.609092625, 229863.574408417, 12.3249988555908, 4.0, he underwei
229862.609092625, 229863.574408417, 12.3249988555908, 4.0, he underwel
229864.125644208, 229864.241143917, -0.710000038146973, 4.0, he underwem
229864.309117708, 229864.374401792, -5.0, 4.0, he underwek
229864.475770625, 229864.524465917, -5.0, 4.0, he underwen
229865.059163958, 229866.808158125, 18.2649993896484, 4.0, he underwens
229865.059163958, 229866.808158125, 18.2649993896484, 4.0, he underwenr
229867.409279708, 229867.474641042, -5.0, 4.0, he underwent
229867.575940917, 229867.675876375, -5.0, 4.0, he underwenq
229867.775939875, 229867.84140675, -5.0, 4.0, he underwenu
229869.159305458, 229869.37601525, -5.0, 4.0, he underwenq
229870.092705375, 229870.342767, -5.0, 4.0, he underwent
229872.159612292, 229872.70977925, -0.132500171661377, 4.0, he underwenta
229872.159612292, 229872.70977925, -0.132500171661377, 4.0, he underwentb
229873.226272125, 229873.30942125, -5.0, 4.0, he underwent
229874.276516333, 229875.291880833, 20.0799999237061, 4.0, he underwent u
229874.276516333, 229875.291880833, 20.0799999237061, 4.0, he underwent t
229876.593263208, 229880.543433917, 17.0275001525879, 4.0, he underwent tq
229876.593263208, 229880.543433917, 17.0275001525879, 4.0, he underwent tr
229882.110257, 229882.5770405, 5.3125, 4.0, he underwent tra
229882.110257, 229882.5770405, 5.3125, 4.0, he underwent tri
229883.643682875, 229884.508955917, 14.1399993896484, 4.0, he underwent trii
229883.643682875, 229884.508955917, 14.1399993896484, 4.0, he underwent trin
229885.027080208, 229885.159285542, -5.0, 4.0, he underwent trio
229885.210481208, 229885.310622417, -5.0, 4.0, he underwent trim
229885.393886875, 229885.477387333, -5.0, 4.0, he underwent trip
229886.177267875, 229887.02729875, 16.1199989318848, 4.0, he underwent tripp
229886.177267875, 229887.02729875, 16.1199989318848, 4.0, he underwent tripq
229887.710583875, 229887.792663208, -5.0, 4.0, he underwent tripo
229887.877755333, 229887.942662167, -5.0, 4.0, he underwent tripr
229888.044410917, 229888.094044542, -5.0, 4.0, he underwent tripn
229888.210675042, 229888.427305917, -5.0, 4.0, he underwent trips
229888.443969667, 229888.527433083, -5.0, 4.0, he underwent tripm
229888.560736958, 229888.610799792, -5.0, 4.0, he underwent tript
229888.860550625, 229888.977423375, -5.0, 4.0, he underwent tripl
229889.62756675, 229890.077542708, 3.08500003814697, 4.0, he underwent tripla
229889.62756675, 229890.077542708, 3.08500003814697, 4.0, he underwent triplb
229890.69412125, 229890.776161792, -5.0, 4.0, he underwent tripl
229890.877571083, 229890.942970208, -5.0, 4.0, he underwent triplc
229891.027509208, 229891.109597458, -5.0, 4.0, he underwent tripld
229891.194186083, 229891.2763645, -5.0, 4.0, he underwent triple
229892.227699583, 229892.527639083, -0.957499980926514, 4.0, he underwent triplea
229892.227699583, 229892.527639083, -0.957499980926514, 4.0, he underwent tripleb
229892.894409583, 229893.009657333, -5.0, 4.0, he underwent triple
229894.311054417, 229894.777936083, 1.59999990463257, 4.0, he underwent triple a
229894.311054417, 229894.777936083, 1.59999990463257, 4.0, he underwent triple b
229895.961304625, 229897.076642, 24.2875003814697, 4.0, he underwent triple by
229897.894642542, 229898.8280625, 12.0774993896484, 4.0, he underwent triple byi
229897.894642542, 229898.8280625, 12.0774993896484, 4.0, he underwent triple byl
229899.394622625, 229899.476795542, -5.0, 4.0, he underwent triple byk
229899.5615615, 229899.6268335, -5.0, 4.0, he underwent triple bym
229899.695178208, 229899.7449015, -5.0, 4.0, he underwent triple byj
229899.761616708, 229899.82806125, -5.0, 4.0, he underwent triple byn
229899.8781335, 229899.911431875, -5.0, 4.0, he underwent triple byo
229899.978105792, 229900.044868208, -5.0, 4.0, he underwent triple byh
229900.711570625, 229900.810175583, -5.0, 4.0, he underwent triple byp
229901.294883042, 229901.511620875, 0.445000171661377, 4.0, he underwent triple bypa
229902.278299958, 229903.627082083, 16.2024993896484, 4.0, he underwent triple bypap
229902.278299958, 229903.627082083, 16.2024993896484, 4.0, he underwent triple bypaq
229904.144864667, 229904.243724375, -5.0, 4.0, he underwent triple bypao
229904.328354792, 229904.378662917, -5.0, 4.0, he underwent triple bypar
229904.478584, 229904.560629625, -5.0, 4.0, he underwent triple bypan
229904.8617305, 229904.960506542, -5.0, 4.0, he underwent triple bypas
229905.4785595, 229906.327353667, 15.0475006103516, 4.0, he underwent triple bypaso
229905.4785595, 229906.327353667, 15.0475006103516, 4.0, he underwent triple bypasp
229906.828632458, 229906.8938185, -5.0, 4.0, he underwent triple bypasn
229907.045356583, 229907.060734292, -5.0, 4.0, he underwent triple bypasq
229907.145454292, 229907.22731, -5.0, 4.0, he underwent triple bypasm
