word,time,elapse,selection,user,id,in_sentence,mode,sentence_first,reset
location,7.450483166001504,0.9501407499774359,0.0,wangqian_1473752794,43,1,word,False,False
of,3.1668453750025947,1.116626917006215,0.0,wangqian_1473752794,43,2,word,False,False
the,3.2169258749927394,0.7500048750080168,0.0,wangqian_1473752794,43,3,word,False,False
get,1.8834811669948976,0.5679715829901397,0.7821078750130255,wangqian_1473752794,44,0,word,True,False
your,4.616965374996653,0.8167804580007214,0.0,wangqian_1473752794,44,1,word,False,False
priorities,10.583717375004198,0.9337329590052832,0.0,wangqian_1473752794,44,2,word,False,False
in,2.0000375829986297,0.9332915419945493,0.0,wangqian_1473752794,44,3,word,False,False
the,2.1834697499871254,0.6501169580151327,0.0,wangqian_1473752794,45,0,word,True,False
bathroom,7.783747583976947,0.9335538330196869,0.0,wangqian_1473752794,45,1,word,False,False
is,1.5165100419835653,0.700201833009487,0.0,wangqian_1473752794,45,2,word,False,False
good,3.050080374989193,0.8170457920059562,0.0,wangqian_1473752794,45,3,word,False,False
end,2.366643457993632,1.050040166999679,0.0,wangqian_1473752794,45,4,word,False,False
for,6.450243416009471,0.8167203339980915,0.0,wangqian_1473752794,45,4,word,False,False
you,2.450138624990359,0.6999072080070619,0.0,wangqian_1473752794,46,0,word,True,False
must,3.0335097500064876,1.1336839169962332,0.0,wangqian_1473752794,46,1,word,False,False
be,0.732980333006708,0.5513803340145387,1.8823791249888018,wangqian_1473752794,46,2,word,False,False
getting,4.750409290980315,0.8000361670274287,0.0,wangqian_1473752794,46,3,word,False,False
effort,5.833622624981217,1.4669374170189258,0.0,wangqian_1473752794,47,0,word,True,False
is,1.3166332079854328,0.6832796249946114,0.0,wangqian_1473752794,47,1,word,False,False
what,4.15040870802477,0.71804058298585,1.1488069169863593,wangqian_1473752794,47,2,word,False,False
it,2.4165187920152675,0.6002441250020638,0.7667432499874849,wangqian_1473752794,47,3,word,False,False
will,3.0670218750019558,0.6345284580020234,0.9487626670161262,wangqian_1473752794,47,4,word,False,False
firm,3.03362529198057,0.5668315420043655,3.6667575410101563,wangqian_1473752794,48,0,word,True,False
learn,6.483893458993407,0.8168132499849889,0.0,wangqian_1473752794,48,0,word,True,False
to,2.4834210830158554,0.9668368749844376,0.0,wangqian_1473752794,48,1,word,False,False
walk,3.9835417499998584,0.9847726660082117,0.7820350420079194,wangqian_1473752794,48,2,word,False,False
before,4.550267749989871,1.0334733340132516,0.0,wangqian_1473752794,48,3,word,False,False
you,3.1835737910005264,0.7667646670015529,0.0,wangqian_1473752794,48,4,word,False,False
a,1.9489564169780351,9.851760582998395,0.0,xuxuhai_1473732119,9,0,word,True,False
good,6.31713262500125,1.8501299589988776,0.0,xuxuhai_1473732119,9,1,word,False,False
joke,2.2667138750257436,18.81922795798164,5.632453625003109,xuxuhai_1473732119,9,2,word,False,False
fourth,5.183724750007968,0.8999200830003247,0.0,xuxuhai_1473732119,9,3,word,False,False
a,2.4002874169964343,0.4000038750236854,0.0,xuxuhai_1473732119,9,0,word,True,False
good,2.7170869580004364,0.3346559579949826,1.1986212919873651,xuxuhai_1473732119,9,1,word,False,False
bile,4.450112084014108,0.7999570000101812,8.167471124994336,xuxuhai_1473732119,9,2,word,False,False
a,0.18169724999461323,0.6848723749862984,0.0,xuxuhai_1473732119,9,3,word,False,False
joke,4.883439083001576,2.601591542013921,2.1323080829752143,xuxuhai_1473732119,9,2,word,False,False
diverse,4.283486792002805,5.200457375001861,0.0,xuxuhai_1473732119,9,3,word,False,False
glucose,18.167820458009373,2.083821916981833,0.0,xuxuhai_1473732119,9,3,word,False,False
deserve,36.96900891698897,2.250121457997011,0.0,xuxuhai_1473732119,9,3,word,False,False
deserves,49.95324995799456,2.283388667012332,0.0,xuxuhai_1473732119,9,3,word,False,False
a,0.3166900420037564,0.8834548749728128,0.0,xuxuhai_1473732119,9,4,word,False,False
good,3.100118166010361,1.616820541996276,0.0,xuxuhai_1473732119,9,5,word,False,False
merging,3.0168201250198763,0.45108429100946523,5.749175541976001,xuxuhai_1473732119,9,6,word,False,False
please,6.000327874993673,1.2334456670214422,0.0,xuxuhai_1473732119,10,0,word,True,False
provide,5.40035766697838,1.116828541009454,0.0,xuxuhai_1473732119,10,1,word,False,False
sort,4.316917124990141,1.3333926670020446,0.0,xuxuhai_1473732119,10,2,word,False,False
your,9.183826416992815,1.4513610000140034,1.6655381669988856,xuxuhai_1473732119,10,2,word,False,False
devil,2.183552000002237,0.35094375000335276,7.582605040981434,xuxuhai_1473732119,10,3,word,False,False
here,12.850791750010103,0.9668740409833845,0.0,xuxuhai_1473732119,10,3,word,False,False
here,17.467836333002197,1.0499999579915311,0.0,xuxuhai_1473732119,10,3,word,False,False
date,22.58473583299201,0.8347312910191249,1.7989500419935212,xuxuhai_1473732119,10,3,word,False,False
of,4.250138208997669,1.0667942079890054,0.0,xuxuhai_1473732119,10,4,word,False,False
obligations,9.450262250000378,0.8666678330046125,0.0,xuxuhai_1473732119,11,0,word,True,False
must,2.6334819170006085,1.1671725829946809,0.0,xuxuhai_1473732119,11,1,word,False,False
be,0.8829487499897368,0.9000908330199309,0.0,xuxuhai_1473732119,11,2,word,False,False
new,2.316700249997666,1.233642624982167,0.0,xuxuhai_1473732119,11,3,word,False,False
b,-1.233642624982167,1.1002010000229347,1.400209791987436,xuxuhai_1473732119,11,4,word,False,False
met,4.116894209000748,1.1181580830016173,3.148976249998668,xuxuhai_1473732119,11,3,word,False,False
interaction,7.8836238340009,2.783732665993739,0.0,xuxuhai_1473732119,12,0,word,True,False
interactions,22.35116766698775,1.8333989169914275,0.0,xuxuhai_1473732119,12,0,word,True,False
between,7.450588250008877,1.3999530409928411,0.0,xuxuhai_1473732119,12,1,word,False,False
men,1.5832831250154413,0.5679694999998901,0.932348041998921,xuxuhai_1473732119,12,2,word,False,False
and,2.0169140829821117,0.7999699170177337,0.0,xuxuhai_1473732119,12,3,word,False,False
to,2.3502081249898765,0.3667138330056332,0.0,xuxuhai_1473732119,12,4,word,False,False
their,7.600529416988138,1.0999904579948634,0.0,xuxuhai_1473732119,12,4,word,False,False
a,0.26667145802639425,0.9001004169986118,0.0,xuxuhai_1473732119,13,0,word,True,False
correction,18.917825040989555,1.7848173749807756,1.632122667011572,xuxuhai_1473732119,13,1,word,False,False
had,1.8000870830146596,0.8000431249965914,1.1500586670008488,xuxuhai_1473732119,13,2,word,False,False
to,2.450153291982133,1.150077083002543,0.0,xuxuhai_1473732119,13,3,word,False,False
be,0.8336784170242026,1.2497813329973724,0.0,xuxuhai_1473732119,13,4,word,False,False
it,1.600102500000503,0.3165854999970179,0.0,xuxuhai_1473732119,13,5,word,False,False
a,0.38345091699738987,0.48341887499555014,0.0,xuxuhai_1473732119,13,6,word,False,False
oil,2.1499411669792607,1.08365016701282,0.0,xuxuhai_1473732119,14,0,word,True,False
the,5.900184500002069,0.950321874988731,0.0,xuxuhai_1473732119,14,0,word,True,False
minimum,6.567005791992415,0.45132449999800883,0.9154736250056885,xuxuhai_1473732119,14,1,word,False,False
amount,4.350252875010483,0.9348004999919794,1.3821601670060772,xuxuhai_1473732119,14,2,word,False,False
of,1.5833096249843948,0.8334804580081254,0.0,xuxuhai_1473732119,14,3,word,False,False
i,0.5832991670176852,0.1329723329981789,0.0,xuxuhai_1473732119,14,4,word,False,False
the,3.683564583014231,1.1500452919863164,0.0,xuxuhai_1473732119,14,4,word,False,False
medieval,6.383892000012565,1.0669289169891272,0.0,xuxuhai_1473732119,15,0,word,True,False
i,0.6663031250063796,0.5168105830089189,0.0,xuxuhai_1473732119,15,1,word,False,False
times,5.533387208008207,0.6511974169989116,2.1822687079838943,xuxuhai_1473732119,15,1,word,False,False
a,0.38334079200285487,0.24975016599637456,0.0,xuxuhai_1473732119,15,2,word,False,False
were,4.017018500017002,1.2834320419933647,0.0,xuxuhai_1473732119,15,2,word,False,False
vast,4.465911875013262,1.5680945419881027,1.216440332995262,xuxuhai_1473732119,15,3,word,False,False
a,0.24997925001662225,0.7165932499920018,0.0,xuxuhai_1473732119,15,4,word,False,False
very,4.699106540996581,1.1512827920087148,0.0,xuxuhai_1473732119,15,3,word,False,False
here,3.9168730000092182,1.9834961669985205,0.0,xuxuhai_1473732119,15,4,word,False,False
you,2.7666327909973916,1.0166509170085192,0.0,xuxuhai_1473732119,16,0,word,True,False
must,3.0671492079854943,1.2001799170102458,2.283130916999653,xuxuhai_1473732119,16,1,word,False,False
a,0.516776041011326,0.31620099997962825,0.0,xuxuhai_1473732119,16,2,word,False,False
a,0.31705783400684595,0.6668025410035625,0.0,xuxuhai_1473732119,16,3,word,False,False
be,3.684060875006253,2.0333329169952776,0.0,xuxuhai_1473732119,16,2,word,False,False
getting,5.450304124999093,1.199984292004956,0.0,xuxuhai_1473732119,16,3,word,False,False
i,0.8165044999914244,0.46671583398710936,0.0,xuxuhai_1473732119,17,0,word,True,False
gun,4.200342166994233,0.7844787919893861,3.049087249994045,xuxuhai_1473732119,17,0,word,True,False
powder,8.01723020800273,1.2500659590004943,2.1169228329963516,xuxuhai_1473732119,17,1,word,False,False
must,2.9835142499941867,1.0167395830212627,0.0,xuxuhai_1473732119,17,2,word,False,False
be,0.800047041993821,0.9167561659996863,0.0,xuxuhai_1473732119,17,3,word,False,False
i,0.5999839169962797,0.24966779199894518,0.0,xuxuhai_1473732119,17,4,word,False,False
a,0.3503491659939755,0.09967833402333781,0.0,xuxuhai_1473732119,17,5,word,False,False
handled,11.084459791018162,1.3005300419754349,0.0,xuxuhai_1473732119,17,4,word,False,False
with,5.499821708013769,1.2834437919955235,0.0,xuxuhai_1473732119,17,5,word,False,False
where,3.9002998329815455,0.9833057920041028,0.0,xuxuhai_1473732119,18,0,word,True,False
can,1.400152165995678,0.8666897920193151,0.0,xuxuhai_1473732119,18,1,word,False,False
i,0.6167237499903422,0.16637200000695884,0.0,xuxuhai_1473732119,18,2,word,False,False
can,6.483834791986737,0.9835971659922507,0.0,xuxuhai_1473732119,18,1,word,False,False
q,0.916531417024089,0.31665899997460656,0.0,xuxuhai_1473732119,18,2,word,False,False
my,3.9667104170075618,1.4334071250050329,0.0,xuxuhai_1473732119,18,2,word,False,False
little,4.317007457982982,1.2666957500041462,0.0,xuxuhai_1473732119,18,3,word,False,False
dog,2.8668923750228714,1.1849117499950808,1.7152714589901734,xuxuhai_1473732119,18,4,word,False,False
my,3.916886999999406,0.33309624998946674,1.9500292080047075,xuxuhai_1473732119,19,0,word,True,False
favorite,9.501001083001029,1.1834218750009313,0.0,xuxuhai_1473732119,19,1,word,False,False
media,3.5334621670190245,1.7669190419837832,0.0,xuxuhai_1473732119,19,2,word,False,False
place,8.033863459015265,1.1834126669855323,1.1501457080012187,xuxuhai_1473732119,19,2,word,False,False
to,1.5333692909916863,1.2169477090064902,0.0,xuxuhai_1473732119,19,3,word,False,False
where,4.916643000004115,0.6501432500081137,1.1335443749849219,xuxuhai_1473732119,20,0,word,True,False
did,2.133573166996939,0.5846240410173777,1.1987131249916274,xuxuhai_1473732119,20,1,word,False,False
not,4.9832702499988955,1.083783250011038,0.0,xuxuhai_1473732119,20,2,word,False,False
you,8.76684125000611,0.8167007089941762,0.0,xuxuhai_1473732119,20,2,word,False,False
get,1.8003629999875557,0.7669904580106959,0.0,xuxuhai_1473732119,20,3,word,False,False
spun,6.650291833007941,0.7011161660193466,5.899200208979892,xuxuhai_1473732119,20,4,word,False,False
such,18.96777241700329,1.6001262909849174,0.0,xuxuhai_1473732119,20,4,word,False,False
a,0.2999625000229571,0.6168114999891259,0.0,xuxuhai_1473732119,20,5,word,False,False
silly,3.2668080420116894,0.8502626659756061,1.2167012919962872,xuxuhai_1473732119,20,6,word,False,False
life,2.166514709009789,1.267074916017009,0.0,xuxuhai_1473732119,20,7,word,False,False
i,2.166514709009789,1.2166188749833964,1.3167633750126697,xuxuhai_1473732119,20,7,word,False,False
a,0.38349845801712945,0.16633166698738933,0.0,xuxuhai_1473732119,20,8,word,False,False
age,3.000186916004168,1.2499754589807708,0.0,xuxuhai_1473732119,21,0,word,True,False
the,6.450310582993552,1.0335439580085222,0.0,xuxuhai_1473732119,21,0,word,True,False
run,4.950300333992345,1.0833205000089947,0.0,xuxuhai_1473732119,21,1,word,False,False
sum,8.867006124986801,0.7684274589992128,0.9820002500200644,xuxuhai_1473732119,21,1,word,False,False
of,1.5999927909870166,0.883328708994668,0.0,xuxuhai_1473732119,21,2,word,False,False
the,3.4000958329997957,0.8834835420129821,0.0,xuxuhai_1473732119,21,3,word,False,False
i,0.44996950001223013,0.7500910419912543,0.0,xuxuhai_1473732119,22,0,word,True,False
can,2.050030833022902,0.8002964589977637,0.0,xuxuhai_1473732119,22,1,word,False,False
still,3.366558207984781,0.8670268330024555,0.0,xuxuhai_1473732119,22,2,word,False,False
feel,1.9831422920105979,0.8003202079853509,0.0,xuxuhai_1473732119,22,3,word,False,False
your,3.033434542012401,0.6999129169853404,0.0,xuxuhai_1473732119,22,4,word,False,False
the,1.4994511670083739,0.6503760830091778,0.0,xuxuhai_1473732119,23,0,word,True,False
collapse,5.533517250005389,1.0169106669782195,0.0,xuxuhai_1473732119,23,1,word,False,False
of,1.1334185420128051,0.8000830409873743,0.0,xuxuhai_1473732119,23,2,word,False,False
i,0.549789459008025,0.28319408299284987,0.0,xuxuhai_1473732119,23,3,word,False,False
the,4.433322125027189,0.750455333996797,0.0,xuxuhai_1473732119,23,3,word,False,False
right,6.000415124988649,0.9998789159872103,0.0,xuxuhai_1473732119,23,4,word,False,False
roman,11.350640624994412,1.2999449579801876,0.0,xuxuhai_1473732119,23,4,word,False,False
my,1.5838276669965126,0.40128812499460764,0.7654710000206251,xuxuhai_1473732119,24,0,word,True,False
car,3.499964999995427,1.2349729580164421,1.9321973329933826,xuxuhai_1473732119,24,1,word,False,False
always,5.033400916989194,1.1005956250010058,0.0,xuxuhai_1473732119,24,2,word,False,False
breaks,5.666709582990734,0.7512443329906091,1.4488460420107003,xuxuhai_1473732119,24,3,word,False,False
ii,5.7170118340000045,0.8345707920088898,0.8155199580069166,xuxuhai_1473732119,24,4,word,False,False
a,-1.6500907500158064,0.6169756670133211,1.81666829099413,xuxuhai_1473732119,24,5,word,False,False
u,0.3165496670117136,0.04972170799737796,0.0,xuxuhai_1473732119,24,6,word,False,False
in,2.9500852079945616,0.8833528340037446,0.0,xuxuhai_1473732119,24,4,word,False,False
the,1.9998856660095043,0.7835830840049312,0.0,xuxuhai_1473732119,24,5,word,False,False
if,0.6501968750089873,1.0002630410017446,0.0,xuxuhai_1473732119,25,0,word,True,False
at,1.600094833993353,1.1831558330159169,0.0,xuxuhai_1473732119,25,1,word,False,False
actor,3.817096582992235,0.9833439590001944,0.0,xuxuhai_1473732119,25,2,word,False,False
early,8.81729320800514,1.5835405839898158,0.0,xuxuhai_1473732119,25,2,word,False,False
first,15.21787179200328,1.1833597910008393,0.0,xuxuhai_1473732119,25,2,word,False,False
you,2.5332019589841366,0.7004153750021942,0.0,xuxuhai_1473732119,25,3,word,False,False
do,1.9832395830017049,0.7502884579880629,0.0,xuxuhai_1473732119,25,4,word,False,False
not,1.8000409590022173,0.8667342500120867,0.0,xuxuhai_1473732119,25,5,word,False,False
my,1.3499543750076555,0.6834020419919398,0.0,xuxuhai_1473732119,26,0,word,True,False
monday,3.866977208002936,1.1500532499921974,0.0,xuxuhai_1473732119,26,1,word,False,False
mother,11.334182916005375,1.316687374986941,0.0,xuxuhai_1473732119,26,1,word,False,False
makes,4.083307084016269,0.8002888749761041,0.0,xuxuhai_1473732119,26,2,word,False,False
good,2.333583333005663,0.7516372079844587,0.9816972920089029,xuxuhai_1473732119,26,3,word,False,False
i,0.4663461250020191,0.30016908299876377,0.0,xuxuhai_1473732119,26,4,word,False,False
work,6.316487750009401,1.2989742920035496,0.0,xuxuhai_1473732119,27,0,word,True,False
hard,3.151346457976615,1.4336446250090376,0.0,xuxuhai_1473732119,27,1,word,False,False
of,1.9833855420001782,1.1667773330118507,0.0,xuxuhai_1473732119,27,2,word,False,False
to,5.350274166994495,0.8668673330103047,0.0,xuxuhai_1473732119,27,2,word,False,False
reach,5.050263916986296,0.966650957998354,0.0,xuxuhai_1473732119,27,3,word,False,False
the,2.5835975000227336,0.7998243339825422,0.0,xuxuhai_1473732119,27,4,word,False,False
prices,5.665926957997726,0.9180882920045406,0.0,xuxuhai_1473732119,27,5,word,False,False
just,2.6171771249792073,0.7333555000077467,0.0,xuxuhai_1473732119,28,0,word,True,False
this,3.100088084000163,1.16695066599641,0.0,xuxuhai_1473732119,28,1,word,False,False
what,8.450524084008066,1.2000832500052638,0.0,xuxuhai_1473732119,28,1,word,False,False
the,2.8667611659911927,0.8001337090099696,0.0,xuxuhai_1473732119,28,2,word,False,False
doctor,5.865843707986642,1.2844949169957545,0.0,xuxuhai_1473732119,28,3,word,False,False
ordered,6.167186416016193,1.2165988339984324,0.0,xuxuhai_1473732119,28,4,word,False,False
a,0.7835324579791632,0.6167259580106474,0.0,xuxuhai_1473732119,28,5,word,False,False
